,Sentiment,SentimentText
4765,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4766,0,Da Vinci Code sucks be...
4767,0,Da Vinci Code sucked..
4768,0,The Da Vinci Code sucked big time.
4769,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4770,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4771,0,i heard da vinci code sucked soo much only 2.5 stars:
4772,0,da vinci code sucks...
4773,0,Da Vinci Code sucks.
4774,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4775,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4776,0,Da Vinci Code sucks be...
4777,0,Da Vinci Code sucked..
4778,0,The Da Vinci Code sucked big time.
4779,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4780,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4781,0,i heard da vinci code sucked soo much only 2.5 stars:
4782,0,da vinci code sucks...
4783,0,Da Vinci Code sucks.
4784,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4785,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4786,0,Da Vinci Code sucks be...
4787,0,Da Vinci Code sucked..
4788,0,The Da Vinci Code sucked big time.
4789,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4790,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4791,0,i heard da vinci code sucked soo much only 2.5 stars:
4792,0,da vinci code sucks...
4793,0,Da Vinci Code sucks.
4794,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4795,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4796,0,Da Vinci Code sucks be...
4797,0,Da Vinci Code sucked..
4798,0,The Da Vinci Code sucked big time.
4799,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4800,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4801,0,i heard da vinci code sucked soo much only 2.5 stars:
4802,0,da vinci code sucks...
4803,0,Da Vinci Code sucks.
4804,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4805,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4806,0,Da Vinci Code sucks be...
4807,0,Da Vinci Code sucked..
4808,0,The Da Vinci Code sucked big time.
4809,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4810,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4811,0,i heard da vinci code sucked soo much only 2.5 stars:
4812,0,da vinci code sucks...
4813,0,Da Vinci Code sucks.
4814,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4815,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4816,0,Da Vinci Code sucks be...
4817,0,Da Vinci Code sucked..
4818,0,The Da Vinci Code sucked big time.
4819,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4820,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4821,0,i heard da vinci code sucked soo much only 2.5 stars:
4822,0,da vinci code sucks...
4823,0,Da Vinci Code sucks.
4824,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4825,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4826,0,Da Vinci Code sucks be...
4827,0,Da Vinci Code sucked..
4828,0,The Da Vinci Code sucked big time.
4829,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4830,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4831,0,i heard da vinci code sucked soo much only 2.5 stars:
4832,0,da vinci code sucks...
4833,0,Da Vinci Code sucks.
4834,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4835,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4836,0,Da Vinci Code sucks be...
4837,0,Da Vinci Code sucked..
4838,0,The Da Vinci Code sucked big time.
4839,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4840,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4841,0,i heard da vinci code sucked soo much only 2.5 stars:
4842,0,da vinci code sucks...
4843,0,Da Vinci Code sucks.
4844,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4845,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4846,0,Da Vinci Code sucks be...
4847,0,Da Vinci Code sucked..
4848,0,The Da Vinci Code sucked big time.
4849,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4850,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4851,0,i heard da vinci code sucked soo much only 2.5 stars:
4852,0,da vinci code sucks...
4853,0,Da Vinci Code sucks.
4854,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4855,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4856,0,Da Vinci Code sucks be...
4857,0,Da Vinci Code sucked..
4858,0,The Da Vinci Code sucked big time.
4859,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4860,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4861,0,i heard da vinci code sucked soo much only 2.5 stars:
4862,0,da vinci code sucks...
4863,0,Da Vinci Code sucks.
4864,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4865,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4866,0,Da Vinci Code sucks be...
4867,0,Da Vinci Code sucked..
4868,0,The Da Vinci Code sucked big time.
4869,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4870,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4871,0,i heard da vinci code sucked soo much only 2.5 stars:
4872,0,da vinci code sucks...
4873,0,Da Vinci Code sucks.
4874,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4875,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4876,0,Da Vinci Code sucks be...
4877,0,Da Vinci Code sucked..
4878,0,The Da Vinci Code sucked big time.
4879,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4880,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4881,0,i heard da vinci code sucked soo much only 2.5 stars:
4882,0,da vinci code sucks...
4883,0,Da Vinci Code sucks.
4884,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4885,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4886,0,Da Vinci Code sucks be...
4887,0,Da Vinci Code sucked..
4888,0,The Da Vinci Code sucked big time.
4889,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4890,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4891,0,i heard da vinci code sucked soo much only 2.5 stars:
4892,0,da vinci code sucks...
4893,0,Da Vinci Code sucks.
4894,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4895,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4896,0,Da Vinci Code sucks be...
4897,0,Da Vinci Code sucked..
4898,0,The Da Vinci Code sucked big time.
4899,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4900,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4901,0,i heard da vinci code sucked soo much only 2.5 stars:
4902,0,da vinci code sucks...
4903,0,Da Vinci Code sucks.
4904,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4905,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4906,0,Da Vinci Code sucks be...
4907,0,Da Vinci Code sucked..
4908,0,The Da Vinci Code sucked big time.
4909,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4910,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4911,0,i heard da vinci code sucked soo much only 2.5 stars:
4912,0,da vinci code sucks...
4913,0,Da Vinci Code sucks.
4914,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4915,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4916,0,Da Vinci Code sucks be...
4917,0,Da Vinci Code sucked..
4918,0,The Da Vinci Code sucked big time.
4919,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4920,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4921,0,i heard da vinci code sucked soo much only 2.5 stars:
4922,0,da vinci code sucks...
4923,0,Da Vinci Code sucks.
4924,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4925,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4926,0,Da Vinci Code sucks be...
4927,0,Da Vinci Code sucked..
4928,0,The Da Vinci Code sucked big time.
4929,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4930,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4931,0,i heard da vinci code sucked soo much only 2.5 stars:
4932,0,da vinci code sucks...
4933,0,Da Vinci Code sucks.
4934,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4935,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4936,0,Da Vinci Code sucks be...
4937,0,Da Vinci Code sucked..
4938,0,The Da Vinci Code sucked big time.
4939,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4940,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4941,0,i heard da vinci code sucked soo much only 2.5 stars:
4942,0,da vinci code sucks...
4943,0,Da Vinci Code sucks.
4944,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4945,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4946,0,Da Vinci Code sucks be...
4947,0,Da Vinci Code sucked..
4948,0,The Da Vinci Code sucked big time.
4949,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4950,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4951,0,i heard da vinci code sucked soo much only 2.5 stars:
4952,0,da vinci code sucks...
4953,0,Da Vinci Code sucks.
4954,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4955,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4956,0,Da Vinci Code sucks be...
4957,0,Da Vinci Code sucked..
4958,0,The Da Vinci Code sucked big time.
4959,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4960,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4961,0,i heard da vinci code sucked soo much only 2.5 stars:
4962,0,da vinci code sucks...
4963,0,Da Vinci Code sucks.
4964,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4965,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4966,0,Da Vinci Code sucks be...
4967,0,Da Vinci Code sucked..
4968,0,The Da Vinci Code sucked big time.
4969,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4970,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4971,0,i heard da vinci code sucked soo much only 2.5 stars:
4972,0,da vinci code sucks...
4973,0,Da Vinci Code sucks.
4974,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4975,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4976,0,Da Vinci Code sucks be...
4977,0,Da Vinci Code sucked..
4978,0,The Da Vinci Code sucked big time.
4979,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4980,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4981,0,i heard da vinci code sucked soo much only 2.5 stars:
4982,0,da vinci code sucks...
4983,0,Da Vinci Code sucks.
4984,0,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
4985,0,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
4986,0,Da Vinci Code sucks be...
4987,0,Da Vinci Code sucked..
4988,0,The Da Vinci Code sucked big time.
4989,0,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
4990,0,"by the way, the Da Vinci Code sucked, just letting you know..."
4991,0,i heard da vinci code sucked soo much only 2.5 stars:
4992,0,da vinci code sucks...
4993,0,Mission Impossible sucks too!..
4994,0,I hated Mission Impossible..
4995,0,My friend said Mission Impossible sucked -- big time...
4996,0,I hate Mission Impossible.
4997,0,"Showcasing Mission Impossible 3 ( which suck aniwae ) and X men 3, which I didnt get to watch till today.."
4998,0,"Christmas Mission's Trip with our very own Tom Cruise: "" Mission Impossible is for stupid people "".."
4999,0,I hate playing Mission Impossible --- love 007..
5000,0,and i'm not even THINKING of getting in FRESHMAN cuz to me itz just mission impossible lol i simply suck too much altogether....
5001,0,Mission Impossible 2 sucked hardcore.
5002,0,I think I will hate Mission Impossible 3;
5003,0,i didn't know mission impossible 2 so sucks...
5004,0,""" Mission Impossible 3 sucks like a Theatan energy field!"
5005,0,""" Mission Impossible III "" sucks, the story of "" X-Men:"
5006,0,MISSION IMPOSSIBLE 3 SUCKS!!..
5007,0,Mission Impossible 3 sucked ass tho...
5008,0,"Mission Impossible 3, tom cruise, it sucks, I hate action movie, eat Chinese food at night, dim sum, very funny...."
5009,0,"Mission Impossible III sucked majorly, but it was nice doing things with friends."
5010,0,"God, anyway for anyone whos read this far the new Mission Impossible SUCKS!"
5011,0,but Mission Impossible 3 SUCKS!
5012,0,Mission Impossible III sucks..
5013,0,I HATED Mission Impossible 2..
5014,0,MISSION IMPOSSIBLE III IS GOING TO SUCK BALLS!!!..
5015,0,Mission Impossible III sucked to a major extent.
5016,0,mission impossible III kinda sucked.
5017,0,Mission Impossible 3 sucked...
5018,0,well mission impossible 3 sucked a lot.
5019,0,Mission Impossible 3 sucked!..
5020,0,I hate Mission Impossible movies.
5021,0,"I know, I know, mission impossible 2 sucked royally."
5022,0,Mission Impossible 3 sucks.......
5023,0,MISSION IMPOSSIBLE 2 ~ REALLY SUCKS!!!!!!!!!!!!!!!!!!!!!!!!!!!..
5024,0,mission impossible 3 sucks man..
5025,0,MISSION IMPOSSIBLE III I hated the first Mission Impossible and never saw the second one.
5026,0,RV was really good but Mission Impossible 3 fucking sucked.
5027,0,mission impossible 2 sucked by the way so i don't know if i wanna see 3..
5028,0,Mission Impossible three sucked.
5029,0,"MI3 mission impossible III sucked ass, like the last one, it was lame and predictable, LAME.."
5030,0,Mission Impossible 3 sucked......
5031,0,After that we decided to see Mission Impossible III which sucked a little bit.
5032,0,Mission Impossible III-Sucks big-time!..
5033,0,"Its weird, I like Tom Cruise movies, but I hate the Mission impossible films...."
5034,0,If i hear one more thing about Tomkat or how much Mission Impossible III sucks ass(
5035,0,Mission impossible both the first and second sucked..
5036,0,mission impossible 3 sucked balls.
5037,0,It stayed on the whole way there and the whole way back.-Jill is staying with me next weekend.-Mission Impossible III sucks.
5038,0,"D i loathed mission impossible 2, but this one was involving and i really enjoyed it!"
5039,0,"mission impossible III sucked please don't go see it, okay?..."
5040,0,"The level of badness of these movies is increasing exponentially, so I can only imagine how awful Mission Impossible the third will be...."
5041,0,i HATE HATE HATE tom cruise and mission impossible movies but i think i may go see this new one cuz...
5042,0,stupid mission impossible sold out right when we got there.
5043,0,"Mission Impossible III just flat out sucked, shipmates."
5044,0,I think people are more tired of the Mission Impossible franchise than Tom Cruise.
5045,0,"BURBANK, Calif. ( AP )-Brooke Shields says Tom Cruise has publicly apologized for his film career, including War of the Worlds and all of the atrocious Mission Impossible movies."
5046,0,so we ran off because we HATED Top Gun / Mission Impossible 2 / Cocktail.
5047,0,so we ran off because we HATED Top Gun / Mission Impossible 2 / Cocktail.
5048,0,hahaha i think my freakin mission impossible search for those stupid shoes is finally over.
5049,0,stop making those stupid mission impossible movies already too......
5050,0,I'm pretty sure im boycotting fucking stupid mission impossible III.
5051,0,STUPID MISSION IMPOSSIBLE MYBUTTHOLE YUH NASY [ c. joiners ]..
5052,0,idk mission impossible looked stupid to me..
5053,0,i had to go to work at 9am for stupid mission impossible 3.
5054,0,Mission Impossible the second was terrible.
5055,0,and mission impossible was pretty crappy aside from phillip seymore hoffman and the nifty gadgets)
5056,0,watched mission impossible 3 wif stupid haha...
5057,0,"i wish i could have stayed to see that last credit, but i was going to go insane if i had to listen to one more second of kanye west's god-awful mission impossible remix.."
5058,0,After the god-awful “ Mission Impossible 2 ” from John Woo laid a major egg.
5059,0,After the god-awful “ Mission Impossible 2 ” from John Woo laid a major egg.
5060,0,saw mission impossible 3 kinda stupid yet good..
5061,0,"No, I'm just sick of him making crappy Mission Impossible sequels."
5062,0,"I hope they end this franchise here, or Mission Impossible 4 may see Cruise facing off against the evil Richard Simmons.."
5063,0,Mission impossible three looks horrible.
